id, app, content, score
16, "NPF Rescue Me", "I was very happy when I read about the apps on channels website and didn't waste time in downloading the apps. But unfortunately had to wait endlessly for the OTP to complete my registration. Good idea but let's make it work.", 1
17, "NPF Rescue Me", "Best for Nigerians", 5
18, "NPF Rescue Me", "No 1 Like police an elephant family #Nigeria", 5
19, "NPF Rescue Me", "Good app ever", 5
20, "NPF Rescue Me", "I love it", 5
21, "NPF Rescue Me", "OTP never comes! Fix it! NPF is bugger than all these.💔", 1
22, "NPF Rescue Me", "Nice", 5
23, "NPF Rescue Me", "Rubbish this is the worst app ever😏😏😏😤😤😤😤🖕🖕🖕👎👎😤😤😤😠😡🤬😡🤬😡🤬😠😡", 1
24, "NPF Rescue Me", "May Allah bless NPF family Amin", 5
25, "NPF Rescue Me", "I just love this app will not tell anybody download it first", 5
26, "NPF Rescue Me", "The app works fine. I was able to register and I tested the functionalities.", 5
27, "NPF Rescue Me", "I have been waiting for OTP since", 1
28, "NPF Rescue Me", "Infrotanes", 5
29, "NPF Rescue Me", "Can't receive OTP to sign in. Work on your app Great initiative.", 1
30, "NPF Rescue Me", "Excellent", 5
31, "NPF Rescue Me", "Good ness to you", 5
32, "NPF Rescue Me", "I have being trying for months to get Otp to no avail..Keep sayings Otp sent to Email.checked inbox and spam folder but no otp. Try and fix it", 1
33, "NPF Rescue Me", "Have been waiting for otp for days now,💔", 1
34, "NPF Rescue Me", "As at today 12th,June 2022. This app work perfectly on my Android is after updating the it. No unfortunately stopped or app disappearance experienced before this update. Earlier: When app is lunched or trying to make use of a particular section. The current version is really a stable one on Android. Many thanks to the Nigerian Police Force as Through this app the force has not fail me even with the bugs in the previous version.", 5
35, "NPF Rescue Me", "I download the app and register successfull, i must commend the NPF for this smart initiative for this will go a long way in tackling the handfull of crimes bedevelling our societies. However, i observe that uploading identification and vehicle registration is not responding and i hope you will work hard to ensure that all these errors are cleared for efficient use. Thank you.", 5
36, "NPF Rescue Me", "Ever since I installed the app... Trying to register and the OTP never drop in my mail. I've tried several...", 1
37, "NPF Rescue Me", "Having difficulty doing voice recognition and mode of identification on the app", 3
38, "NPF Rescue Me", "Still on the OTP delivery which might be more accessible with tel. Number. Also the location need to be automated and the step to submit a report are too many for a person under threat.", 3
39, "NPF Rescue Me", "I've been trying to use this app for hours. I have checked the right boxes but the location doesn't seem to work. Please guys, look into this", 1
40, "NPF Rescue Me", "I've been waiting for the OTP in my mail for a while now", 3
41, "NPF Rescue Me", "This app needs good upgrade... I can't even set my location while filing a report... The voice verification isn't working... Everything is just there without use 😒", 3
42, "NPF Rescue Me", "I like this App Fatana Shine Allah Yasa Yana Aiki Yadda Yakamata", 5
43, "NPF Rescue Me", "I send two very important complain, I did not receive any feedback", 1
44, "NPF Rescue Me", "Wonderful coming from Nigeria police... I downloaded it something ago and just yesterday night armed robbers came to my place i was confused and i remembered i have an app i clicked it unknown to me just 10-15 mins the police came i did not even say anything when i got the call from them i just knew that i picked a call and the rest was lovely.... Thank you Nigeria police for these one", 5
45, "NPF Rescue Me", "Very poor app, otp isn't responding", 1
46, "NPF Rescue Me", "This app doesn't send otp so that one can register.", 2
47, "NPF Rescue Me", "The app does not work a code was nt sent to my gmail", 1
48, "NPF Rescue Me", "Foolish app i did not receive Otp in the email and why not using phone number to receive otp as well ...what a waste of resources. Who is the developer....Why is unprofessional people handle things in nigeria. Politics everywhere", 1
49, "NPF Rescue Me", "I am not receiving my otp", 1
50, "NPF Rescue Me", "For those complaining about not receiving OTP in their mail, check your spam folder the OTP should be there. Just registered on the app now.", 5
51, "NPF Rescue Me", "I try to report a crime but the 'Enter your location' space isn't working", 1
52, "NPF Rescue Me", "I was happy when I discovered this app owing to the rising spate of insecurity in the country. But it's over 3 days since I downloaded this app and have been battling with Simple OTP. The app keeps saying OTP has been sent to your email, meanwhile nothing of such happened. If an app cannot at least send an OTP, I wonder how it's going to be effective to receive real-time signal from users. Rubbish app. You guys never seize to disappoint us.", 1
53, "NPF Rescue Me", "I'm not received otp at all", 1
54, "NPF Rescue Me", "Useless app. No OTP delivered to my email. I downloaded the app despite the bad reviews because the developer said the email delivery problem have been fixed. I don't recommend the app. Very useless", 1
55, "NPF Rescue Me", "Good morning Please the police rescue u app is working perfectly everyone of u should register one the app please , after installing the app I made a mistake by clicking the emergency response and I receive 2 different call just now from police in less than 5 minutes", 5
56, "NPF Rescue Me", "Too bad. OTP not working despite responding to others it has been fixed. It's a lie. Nothing has been fixed. Exactly like the police, not trustworthy", 1
57, "NPF Rescue Me", "This is good my on is working", 5
58, "NPF Rescue Me", "Well i was able to done everything perfectly but i couldn't access the app after have downloaded and register properly . Please what steps to take for to able to access the app should i have cause to report an incident. The app keeps logging me out whenever i want to access thanks", 4
59, "NPF Rescue Me", "What a great app. I mistaken pressed the call buttom and in less than a minute or two, I was called by a very polite officer. I sincerely apologise for the false alarm. I recommend it to all Nigerian. Only I have not been able to enter my identity card.", 5
60, "NPF Rescue Me", "If you download the App, you might have issues receiving the OTP in mail. Don't give up! You can't log out and try again...it will eventually come. Great initiative👍", 5
61, "NPF Rescue Me", "This is the first time I will give the NPF 10/10. I am impressed, was difficult registering but very prompt service. Great", 5
62, "NPF Rescue Me", "Hello developer, u need to work on the OTP delivery, it's not working at all,new download can't receive OTP...this needed to be worked on asap as the app is just sitting useless on my phone without been able to sign up..", 2
63, "NPF Rescue Me", "I didn't get otp.", 1
64, "NPF Rescue Me", "Otp not delivering check immediately", 1
65, "NPF Rescue Me", "The NPF Rescue me app is not activating it showing me that something is wronging somewhere in the app", 5
66, "NPF Rescue Me", "This App is a great intelligence initiative. Its features are yet to function because I haven't been able to register my email. Please test run this App and update/upgrade it, thanks NPF.", 1
67, "NPF Rescue Me", "HAUSA LANG COMMENT Agaskiya nayaba da wannan app matukagaya ga saukin iki", 5
68, "NPF Rescue Me", "The app claims it will send you an OTP for completion of registration but I NEVER GOT ONE hence my zero-faith in the app snd immediate uninstallation of the app!", 1
69, "NPF Rescue Me", "I have successfully downloaded the app but finding it difficult to fill in my location. Kindly fix that.", 2
70, "NPF Rescue Me", "Still at registration stage i think something is not right with the app,needs urgent upgrade/maintenance for effective performance.", 1
71, "NPF Rescue Me", "Very stupid app. I have downloaded and .y mail was required, after imputing my mail I was told that OTP will be sent to my mail but instead it keeps telling me( something went wrong try again letter) as if npf will ever bring any innovation that can make them move away from corruption. Nonsense", 1
72, "NPF Rescue Me", "I couldn't get the OTP & The app keep crashing. Needs to be fixed ASAP", 1
73, "NPF Rescue Me", "I can only give the App a high score after testing its' efficacy. I wonder how u people saying it is one of the best app arrived at such conclusion when u haven't even tested it. Sycophants!", 1
74, "NPF Rescue Me", "Sign up is even not working", 1
75, "NPF Rescue Me", "I have downloaded and installed the app but the server has refused to send an OTP to the email I supplied..... Kindly get it fixed. rating for me so far based on response time is a star", 1
76, "NPF Rescue Me", "I suggest that you make logging-in into the app by providing the phone number option to receive the OTP, which should be faster than the email option. IT'S KINDA STRESSFUL TO LOG-IN. THANKS.", 1
77, "NPF Rescue Me", "Great app. Very useful", 5
78, "NPF Rescue Me", "Abraka Police station Delta State DPO's number is not on the App. Abraka Police Station is bigger and handles more crime than Obiaruku which is on the App. Please do well to include it.", 3
79, "NPF Rescue Me", "What a fantastic innovation, extremely recommended, we really appreciated this achievement by Nigeria Police Force", 5
80, "NPF Rescue Me", "Wannnan app yayi kyau sosai Allah ya daga Nigeria", 5
81, "NPF Rescue Me", "Wow! This is awesome and absolutely amazing, i love you NPF.", 5
82, "NPF Rescue Me", "But it i fail to upload my identification .the app automatically stop when i try to upload my identification", 4
83, "NPF Rescue Me", "This is one of the best apps to checkmate the rampant cases of Burglary, Armed Robbery, Rape, Kidnapping, etc in Nigeria. As a private security services provider, I have installed and used NPF Rescue Me app with amazing results. I am recommending the app to our clients and encouraging our security operatives in their various locations in Nigeria to install it for operational efficiency. Tump up for NPF Rescue Me app which however, needs to be made more stable and easier to install.", 5
84, "NPF Rescue Me", "The wonderful app I Have ever seen before", 5
85, "NPF Rescue Me", "The app keep crashing.", 1
86, "NPF Rescue Me", "Thanks so much", 4
87, "NPF Rescue Me", "I've uninstalled it since it's no longer working. It shouldn't just be wasting a space on my phone", 1
88, "NPF Rescue Me", "All the best..", 5
89, "NPF Rescue Me", "Nice", 5
90, "NPF Rescue Me", "Great app.... God bless NPF for this great opportunity you gave to me... I reported someone to onipanu division Otta... but the police can't arrested the person because his a big man in my area.. When I used this app police call me from eleweran head quarter and tell me what next to do... God bless NPF", 5
91, "NPF Rescue Me", "Excellent", 5
92, "NPF Rescue Me", "Lovely", 5
93, "NPF Rescue Me", "Is life saving thanks NPF", 5
94, "NPF Rescue Me", "Nice", 5
95, "NPF Rescue Me", "A good application", 4
96, "NPF Rescue Me", "I can't believe the Nigerian police actually works, this has made me believe more in Nigeria. God bless Nigeria and the NPF.", 5
97, "NPF Rescue Me", "The app is not stable. But this is the right step in helping our local security operatives to secure our environment. I suggest all Nigerians to download and activate this app to have secure nation No single ads thumb up but pls try to improve the stability. God bless Nigeria", 5
98, "NPF Rescue Me", "This is a perfect development so far. May God continue to be with NPF", 5
99, "NPF Rescue Me", "App crashes I'm stuck in the sign up page, it doesn't allow me to put my location", 2
100, "NPF Rescue Me", "Excitingly revealing.", 5
101, "NPF Rescue Me", "Expectionally good", 5
102, "NPF Rescue Me", "Good App", 4
103, "NPF Rescue Me", "This is not clear to me what is the important of the hospital information blood group and rest, so if is for emergency this is what I will be doing before getting in touch to Nigerian police, they should make it very easy for someone to register if they really need everybody to download it and use it.thanks", 2
104, "NPF Rescue Me", "App crashes shortly after it's opened.", 1
105, "NPF Rescue Me", "Good", 5
106, "NPF Rescue Me", "Very great app, and excellent effort but a little delay in respond, please it need improvement for quick response. Thank you i recommend every Nigerian to download it.", 5
107, "NPF Rescue Me", "In short this is a surprise to me today I give kudos to Nigeria Police for developing this app. I mistakenly touched the app and less than three seconds received a call from force headquarters Abuja, wanted to know my location and what happened to me. Please keep it up, thanks.", 5
108, "NPF Rescue Me", "Assalamu alaikum the application need to be reprogramme again it won't sent OTP to the email, may almighty Allah bring peace to our country", 1
109, "NPF Rescue Me", "Instant response", 5
110, "NPF Rescue Me", "24/7 at alert", 5
111, "NPF Rescue Me", "I'm not in anyway pleased right now as I just installed this app and still on the registration stage of which I can't pass due to the app crashing everytime. I hope o don't end up unistalling the app even though I find it to be very essential to me considering the present state of insecurity in the nation. Please fix this ASAP...when I see its functionality I would re rate. Thank you", 1
112, "NPF Rescue Me", "Can't be able to complete my registration pls assistance", 5
113, "NPF Rescue Me", "Exceptional and good progress in mordern policing structure.", 5
114, "NPF Rescue Me", "I like it", 5
115, "NPF Rescue Me", "This is a good and new developments. The app is good and friendly.. I implore all Nigerians to make use of it. The world is going digital and NPF and indeed Nigeria can't left behind by YAHAYA ochavara SHAIBU from LOKOJA", 2
116, "NPF Rescue Me", "Very reliable app it really surprise me when I receive a call back kudo to you", 5
117, "NPF Rescue Me", "It's okay", 5
118, "NPF Rescue Me", "Lives and properties safety", 5
119, "NPF Rescue Me", "Very intelligent app because is police report and find the crime", 5
120, "NPF Rescue Me", "Nice apps", 5
121, "NPF Rescue Me", "Better one", 5
122, "NPF Rescue Me", "Yakamata A yimata camera Saboda Idan Dansada Yaci Mutuncinka ka dauki hoton shi domin yazama sheda. Kuyi kokarin Gyara wannan matsalar Nagode", 5
123, "NPF Rescue Me", "This is really nice,please don't stop it", 3
124, "NPF Rescue Me", "Awesome", 5
125, "NPF Rescue Me", "For a start, I think it's good to go because I was called and asked if anything was happening to me. 3stars for now", 3
126, "NPF Rescue Me", "This is amazing, More grease to your elbow.", 5
127, "NPF Rescue Me", "Wonderful App", 4
128, "NPF Rescue Me", "Mixed feelings", 5
129, "NPF Rescue Me", "Fine", 5
130, "NPF Rescue Me", "Good effort, kudod to npf", 5
131, "NPF Rescue Me", "Superb", 5
132, "NPF Rescue Me", "For me, the only insecurity I have mostly experienced is from the police officers themselves. In all my live, getting police involved in any matter has been a money sucking disaster. And whenever I tried to get my rights straight it's a police officer that'll make me want to act foolish to avoid 'accidental discharge' until after the protests, the force incessant harassments a bit calmed down. Hope we all take responsibility in this country though.", 4
133, "NPF Rescue Me", "Kudos to NPF on this NPF Rescue me!!! This is the police system We want. I hope and pray We would be able to maintain this app.", 4
134, "NPF Rescue Me", "Excellence", 5
135, "NPF Rescue Me", "Helpful", 5
136, "NPF Rescue Me", "Very helpful", 5
137, "NPF Rescue Me", "Good, but gulf technoligies network needs to do more with the App, this App need facial recognition camera so it can be able to scan face of any body or police officer harasing you and it will bring the person or officer details and police number out for tracing.", 5
138, "NPF Rescue Me", "Thanks to Nigeria police, may God Almighty protect and guide you, while you are carrying out your civil duty, AMIN.", 2
139, "NPF Rescue Me", "Very poor app can't enter otp. The time lag is too short . keep requesting for new otp", 1
140, "NPF Rescue Me", "This is a great iniative as we move forward to tackle our security challenges in the country. We hope that our police officers respond well and swiftly to our call. Kindly make the 'Date of Birth' easy to input, the year especially.", 4
141, "NPF Rescue Me", "Its ok, and usefull, nigerians should have this app incase of emergency.", 3
142, "NPF Rescue Me", "This is good initiative for NPF. But it's need to access location, camera, phone(to make call and to access contact list) and camera(to record video) makes the app intrusive to users privacy. It's like given out the pin code of your ATM card to criminals.", 1
143, "NPF Rescue Me", "This is right step in a right direction. May Almighty God guide and protect us all", 5
144, "NPF Rescue Me", "I'm reserving one star till I experience how effective response are from this app. Gave four stars because the interface looks great, easy to register and looks PROMISING! Get this right, for once, Nigeria Police!", 4
145, "NPF Rescue Me", "Now we can reach the NPF in case of Emergency via this app. Smooth and easy to connect. Registration was flawless too. Good step NPF", 5
146, "NPF Rescue Me", "Good Apps For All Citizens God Bless NPF & CP Lawal Tanko Jimeta Bauchi State Command.", 5
147, "NPF Rescue Me", "Very nice App", 5
148, "NPF Rescue Me", "Great one NPF", 5
149, "NPF Rescue Me", "Good App. Everyone deserve this.", 5
150, "NPF Rescue Me", "Nice", 5
151, "NPF Rescue Me", "An Ideal app for the modern generation. Good step towards ensuring citizens safety.", 5
152, "NPF Rescue Me", "An excellent idea, and a step in the right direction. I commend the developers for a job well done", 5
153, "NPF Rescue Me", "This is a significant app which every citizen in and out Nigeria need to have. A very easy and fast way to contact the Police at any emergency. It work excellently and perfectly.", 5
1, "112 Georgia", "I used this app to call the police a couple of times but even with location sharing on, police were asking me from which city I'm calling them.", 3
2, "112 Georgia", "Got stuck after entering personal info and address, Save button is still not enabled, no instructions what to do in this case. Previous version did pass registration without problem. Please, debug.", 3
3, "112 Georgia", "After the recent update I had to re-register from the scratch.", 5
4, "112 Georgia", "Good idea,but have't tasted yet", 3
5, "112 Georgia", "Its funny a country with an anthem about freedom being such slaves", 1
6, "112 Georgia", "წესივრად გამართეთ, არაფერი ვარგა", 1
7, "112 Georgia", "კარგია მაგრამ უნდა აპლიკაციას ჰქონეს აპლიკაციის დაბლოკვა", 5
8, "112 Georgia", "კარგია აპლიკაციაა უბრალოდ კარგინიქნება ინტერნეტის გარეშე წვდომა შეეძლოსბადამიანს", 4
9, "112 Georgia", "რეგისტრაციაც კი ვერ გავიარე. ნომერო შემყავს და მიწერს გთხოვთ სცადოთ თავიდანო და კოდი მომდის მესიჯად. კოდის შესაყვანი გრაფა არ გამოაქვს. მხოლოდ გთხოვთ სცადოთ თავიდანს წერს", 1
10, "112 Georgia", "კარგი იქნება თუ სისხლის ჯგუფსაც დაამატებთ ინფოში", 4
11, "112 Georgia", "ინტერნეტი თუ არ მაქვს ან ანგარიშზე არ მაქვს (მესიჯი რომ გააგზავნოს) და სადმე ვკვდები დაჭრილი რა უნდა ვქნა როცა არ აგზავნის ლოქეიშენს და არ რეკავს ინტერნეტის/მესიჯის გასაგზავნი თანხის გარეშე ?", 2
12, "112 Georgia", "დიზაინი რო განაახლოთ კარგი იქნება", 5
13, "112 Georgia", "This is a great idea. Unfortunately, it doesn't work unless you have a Georgian mobile sim in your phone. I have an international mobile sim, so it doesn't work for me.", 2
14, "112 Georgia", "დამჭირდა და აღმოვაჩინე, საერთოდ აღარ ირთვება აპლიკაცია.", 1
15, "112 Georgia", "გადმოვწერე და ზუსტად 2 დღე იმუშავა. აპლიკაცია აღაეც კი ირთვება. ხომ შეიძლება რქღაც წესიერად გააკეთოთ. საკმაოდ კარგი მოფიქრება იყო და ცუდია რომ ვერ აამუშავეთ.", 1
16, "112 Georgia", "Terrible UI", 1
17, "112 Georgia", "არ მუშაობს", 1
18, "112 Georgia", "რაღაც სჭირს აპლიკაციას, არ ირთვება.. ადრე ნორმალურად მუშაობდა.", 1
19, "112 Georgia", "რატომ არ მუშაობს? გაუქმდა სერვისი თუ პროგრამას აქვს პრობლემები? იქნებ გაასწოროთ.", 1
20, "112 Georgia", "რატომ არ მოდის კოდი", 1
21, "112 Georgia", "ტეხავს ესეთ აპლიკაციაში ჩატი რო გაუმართავია", 1
22, "112 Georgia", "magaria", 5
23, "112 Georgia", "app looks great! <3", 5
24, "112 Georgia", "The best app ever. Really useful. When every second counts 😊", 5
25, "112 Georgia", "Good", 5
26, "112 Georgia", "კარგი აპლიკაციაა ნამდვილად.", 5
27, "112 Georgia", "საჭირო აპია", 5
28, "112 Georgia", "გუდჯაბ ;)))", 5
29, "112 Georgia", "მაგარია", 5
30, "112 Georgia", "კარგი აპლიკაციაა.წარმატებები", 5
31, "112 Georgia", "კარგია !!", 5
32, "112 Georgia", "ძალიან კარგი იდეა :)", 5
33, "112 Georgia", "Easy to use and the must-have app for a wide variety of situations that I'll hopefully never be in :)", 5
34, "112 Georgia", "very useful app", 5
35, "112 Georgia", "The app is easy to use, with intuitive gui, without any technical problems and more importantly app has 24/7 up time and top-notch service.", 5
1, "SAC Argentina", "No deja que se actualice y no funciona", 1
2, "SAC Argentina", "Funciona muy mal, no la recomiendo, pérdida de plata, tiempo igual y tenemos muchos problemas con la gente de sac argentina, hace muchos meses que funciona mal, desde el primer mes que la colocamos no funciona bien es una pérdida de plata está alarma", 1
3, "SAC Argentina", "Buena", 5
4, "SAC Argentina", "Genial", 5
5, "SAC Argentina", "Te llaman rápido si la activas y te consultan que pasó, pero se cierra la sesión luego de un tiempo sin abrir la App, llegas a necesitar usarla en una emergencia y tenés que aceptar términos y condiciones devuelta, poner el DNI y un código que nadie se acuerda cual es", 2
6, "SAC Argentina", "Envié mis datos y no me envió el código numérico", 1
7, "SAC Argentina", "Muy rápida y funcional ..seguí el paso a paso sin tantas complicaciones.", 4
8, "SAC Argentina", "Instale la app necesito el código numerico me lo pueden enviar al correo que di en la en la app", 1
9, "SAC Argentina", "Tengo un ZTE BLADE A 31 PLUS CON ANDROID 11 Y NO PUEDO INSTALAR LA APP.... Ayudaaaa...! Gracias👍", 3
10, "SAC Argentina", "Intermedia", 5
11, "SAC Argentina", "Alguien del equipo de desarrollo lee estos aportes y/o comentarios?", 4
12, "SAC Argentina", "Muy efectivo,gracias!", 5
13, "SAC Argentina", "Excelente", 5
14, "SAC Argentina", "Muy buena", 5
15, "SAC Argentina", "No reconoce mi DNI", 1
16, "SAC Argentina", "Excelente", 5
17, "SAC Argentina", "Pésima ya q el control lo tiene un vecino q no te deja activar la alarma", 1
18, "SAC Argentina", "No puedo usar la app dice error", 5
19, "SAC Argentina", "Hola, quería reportar que quise activar una emergencia y me sale que la operación no está habilitada.", 2
20, "SAC Argentina", "La idea es buena. Pero es incomodo activar el GPS para disparar la alarma. La municipalidad emite muchas alertas que hacen que uno opte por silenciar sus notificaciones lo que puede convertirla en el pastor mentiroso.", 3
21, "SAC Argentina", "Es un Sistema Preventivo, para evitar robos y posibles sucesos, se justifican, no dan respuestas y te toman de ignorante. Servicio de Emergencia que lo que menos te dan es una ayuda rápida! Demora de 1 hora y media para una ambulancia. Pesimo servicio! Se pasan la pelota y se justifican, entre todos.", 1
22, "SAC Argentina", "Mal funciinamiento...pésimo en rta..", 1
23, "SAC Argentina", "Deben verificar las conexiones entre celulares y alarma, porque saltó de un teléfono errado", 2
24, "SAC Argentina", "Xuuhhcoz", 3
25, "SAC Argentina", "No puedo ingresar a la app. La verdad...una decepcion... Como todo en la municipalidad de godoy cruz.", 1
26, "SAC Argentina", "Es muy rápida , económicoa y Efectivoa", 5
27, "SAC Argentina", "Excelente servicio. Disparé una alerta. Me llamaron desde el servicio a la brevedad. Acudió un móvil policial y si bien la situación se había disuadido patrullaron la zona. Destaco la simplificación de uso de la aplicación y la excelencia en la calidad del servicio.", 5
28, "SAC Argentina", "Muy buena", 5
29, "SAC Argentina", "No permite crear usuario nuevo, y no hay manera de recuperar clave en el caso de olvidarla.", 1
30, "SAC Argentina", "No me deja descargar la app llega a 76% y se detiene si alguien me dan una solución gracias", 1
31, "SAC Argentina", "Pésima quise entrar, plena madrugada por una urgencia y no le deja, se salta.", 1
32, "SAC Argentina", "Fallas muy seguidas. No abra la app. No sirve como sistema de alerta", 1
33, "SAC Argentina", "Jajajajaja", 5
34, "SAC Argentina", "Muy fácil de instalar y de manejar. Óptima para personas adultas. El servicio anda excelente. Y el precio de su instalación es increíblemente barato. Los felicito. Facilidad de pago para todos los bolsillos.", 5
35, "SAC Argentina", "Excelente sistema en bien de la Comunidad", 5
36, "SAC Argentina", "Muy bueno", 5
37, "SAC Argentina", "Rapidez y eficacia", 5
38, "SAC Argentina", "Es suuuper aburrido:(", 5
39, "SAC Argentina", "Esta App, es una herramienta Comunitaria muy útil, en nuestra zona, los vecinos tenemos un respaldo de seguridad las 24 hs., por parte del Municipio de Godoy Cruz y la policía de Mendoza.", 4
40, "SAC Argentina", "No me funciona el perfil ni la alarma", 3
41, "SAC Argentina", "No me permite ingresar a mí cuenta", 1
42, "SAC Argentina", "Porquería de aplicación. Primero no me reconoce y cuando hago todo los pasos me dice que el vecino ya está registrado", 1
43, "SAC Argentina", "Pésima, no valida la clave Permite ingresar letras, nunca advierte que es numérica y para peor no da la opción de modificar la clave El desarrollador deja mucho que desear y los que controlan el funcionamiento de la app también", 1
44, "SAC Argentina", "Mucho mejor que la anterior aplicación", 4
45, "SAC Argentina", "La he escuchado a la anterior. No tengo ningún comentario de mis vecinos.", 1
46, "SAC Argentina", "Exelente la alarma comunitaria. Muy buen servicio de la Municipalidad de Godoy Cruz", 5
47, "SAC Argentina", "Necesito abrir carga y no puedo", 1
48, "SAC Argentina", "Desastroso sencillamente.", 1
49, "SAC Argentina", "Cuando intento editar los datos, me saca del programa, y no se pueden modificar los datos equivocados ingresados por error.", 3
1, "help is nearby!", "нали знаете, че може да има хора с натрапници в къщата или отвлечени хора, които не могат да говорят. Поне като мислите го мислете както трябва!!! тая проста българия никога няма да се оправи!!!", 1
2, "help is nearby!", "6Текстът, който копирате, автоматично ще се показва тЗакачете копираните фрагменти текст, за да избегнете изтичането им след 1 часукПлъзнетеТекстът, който копирате, автоматично ще се показва тукЗакачете копираните фрагменти текст, за да избегнете изтичането им след 1 час изрезки, за да ги изтриете", 2
3, "help is nearby!", "СУПЕР ОФЕРТА ЗА ВИДЕОЧАТ ПАК.", 5
4, "help is nearby!", "ДАДОХ ДОСТАП НА ВСЯКАДА . А ТО ПРОДАЛЖАЕА ДА МИ ИСКА ДОСТАП ДО МЕСТОПОЛОЖЕНИЕТО МИ . БЪЛГАРСКИТЕ ОРГАНИ ДА РЕДА СА КОРУПЦИЯ , ПРАВАТ АРЕСТ БЕЗ ДА ЧЕТАТ ПРАВАТА НА ЧОВЕКА", 1
5, "help is nearby!", "Щом има приложение, то трябва да е достъпно за всички!!!! Какво е това само за хора с увреждания? Няма логика!", 1
6, "help is nearby!", "Приложението трябва да е достъпно за всички тъй като може да попаднем в ситуация в която няма да имаме възможност да се обадим за сигнал ,а да пишем мисля,че е време да го оправите", 1
7, "help is nearby!", "Здравейте, При направени няколко опита така и не успях да се регистрирам. Не приема копие на решение и номер и не продължава регистрацията. Кажете какво да направя за да се регистрирам. Благодаря предварително!", 1
8, "help is nearby!", "Кой знае колко пари са дали за това приложение, а то не може да се ползва без ТЕЛК! Пълна глупост!", 1
9, "help is nearby!", "Трябва да е достъпно за всички и най- важното да може да задаваш локация. Както приложенията на такситата примерно. Иначе как ще сигналираш бързо за някакъв проблем ако не знаеш адреса ? А давайки gps локация полицията/линейката ще знае точно къде да отиде...", 3
10, "help is nearby!", "Това приложение е предназначено САМО за глухонеми и хора с увреждания. То е за хора, които не могат да се обадят на 112", 5
11, "help is nearby!", "Някой може ли да обясни защо приложението може да се ползва само от хора с ТЕЛК? Ако някой е в беда и по една или друга причина не може да говори по телефона, но няма ТЕЛК, тогава той да мре, така ли?", 1
12, "help is nearby!", "Невалидни данни , няма чат изтрих го. И да умирам ще си умра без това приложение.....", 1
13, "help is nearby!", "Много е тъпо, че е само за хора с телк, глухи и незрящи.", 1
14, "help is nearby!", "Трябва да имате ТЕЛК за да се регистрирате", 5
15, "help is nearby!", "Вкарайте и опция Пожизнено на срока на ТЕЛК, има и такива срокове !!!", 3
16, "help is nearby!", "Не работи... Като всичко в тая държава.", 1
17, "help is nearby!", "Защо пускате дадено приложение като не може да се използва от всички, които имат проблем с говора. Добра идея,но", 1
18, "help is nearby!", "неможе да се регистрираш", 1
19, "help is nearby!", "браво , но не се можеш да се регистрираш... и така става неизползваемо ...тъпо ще да е да не може да се ползва от зрящи и говорещи хора защото човек може да изпадне в ситуация в която не може да се обади!", 1
20, "help is nearby!", "Евала, най сетне! Благодарско!!! Бъдете здрави!", 5
21, "help is nearby!", "Оправете го. Не зарежда.", 1
22, "help is nearby!", "Ако нямаш документ от телк неможе да се регистрираш...", 1
23, "help is nearby!", "не се зарежда при Андроид !!!!", 3
24, "help is nearby!", "не може да се регистрираш", 1
25, "help is nearby!", "не може да се регистрираш", 1
1, "Zachranka", "Nepodporuje tématické ikony. Vývoj aplikace se úplně zasekl, problémy s výlety, kdy vůbec nefunguje potvrzení dosažení cíle.", 2
2, "Zachranka", "Aplikace se nebyla schopná zapnout ve chvíli, kdy jsem jí potřeboval využít. (opakovaně padala)", 1
3, "Zachranka", "Dobrý den, lze přidat dítě do aplikaci? Plánujete přidat tuto možnost? Děkuji", 4
4, "Zachranka", "Poslední update se nepovedl. Chodí mi notifikace v Maďarštině!!! Telefon mám v Angličtině a app v Češtině. Když chci v app nahlásit problém button spustí sdílení přes jiné app. Tak nevím jak se to komu povedlo, ale tohle je děs.", 1
5, "Zachranka", "Dos not work without registration.", 1
6, "Zachranka", "Zaregistrovat se mi nepodařilo. V sms chodí nesmyslné znaky. Když zadám 4 místný kód ze sms, aplikace mi napíše try again. Takže je aplikace úplně k ničemu.", 1
7, "Zachranka", "Hello, I cannot downland the app to Romania and Belgium google play account because this country's cannot accept the app to be installed. We are in czech republic with the roaming on and we lookingto find a solution for that... Please let us know how to proceed in that way. Thank you!", 5
8, "Zachranka", "Skvely napad a provedeni, zatim jsem nepotreboval a doufam, ze ani nebudu.", 5
9, "Zachranka", "Cením poslední dobou upozornění na vládní opatření. Každý, kdo se snaží chopit se informování o téhle věcech je potřeba ...když už není žádný inteligentní způsob, jak to dělat plošně.", 5
10, "Zachranka", "Nelze se zaregistrovat. SMS kód se po dvou pokusech stále v aplikaci neshoduje, přestože je určitě správně opsán.", 1
11, "Zachranka", "Zachraňuje životy", 5
12, "Zachranka", "Super appka, nainstaloval jsem celé rodině. Prima jsou i postupy při první pomoci. Sice dělám kurs každých pár let v práci, ale vsadím se, že v panice mi to přijde vhod. Děkuji za development.", 5
13, "Zachranka", "Výborný nápad, děkuji moc!", 5
14, "Zachranka", "Proč to prosím nejde aktivovat v zahraničí? ___ Rozumím, díky za odpověď. Nešla by přidat Itálie? Mám české číslo, ale jsem jaksi zablokován tady...", 4
